FID,Tree,Plot,Species,Seedlot,Condition ,Comment
0_Mesic,10,10,Pl,13903,Good,
0_Mesic,11,10,Pl,13903,Good,
0_Mesic,12,10,Pl,13903,Good,
0_Mesic,13,10,Pl,13903,Good,
0_Mesic,14,10,Pl,13903,Good,
0_Mesic,15,10,Pl,13903,Good,
0_Mesic,16,10,Pl,13903,Good,
0_Mesic,17,10,Pl,13903,Good,
0_Mesic,18,10,Pl,13903,Good,
0_Mesic,19,10,Pl,13903,Good,
0_Mesic,20,10,Pl,13903,Good,
0_Mesic,21,10,Pl,13903,Poor,
0_Mesic,22,10,Pl,13903,Fair,
0_Mesic,23,10,Pl,13903,Good,
0_Mesic,24,10,Pl,13903,Good,
0_Mesic,25,10,Pl,13903,Good,
0_Mesic,26,10,Pl,13903,Good,
0_Mesic,27,10,Pl,13903,Good,
0_Mesic,28,10,Pl,13903,Good,
0_Mesic,29,10,Pl,13903,Good,
0_Mesic,30,10,Pl,13903,Good,
0_Mesic,31,10,Pl,13903,Good,
0_Mesic,32,10,Pl,13903,Good,
0_Mesic,33,10,Pl,13903,Fair,
0_Mesic,34,10,Pl,13903,Fair,
0_Mesic,35,10,Pl,13903,Good,
0_Mesic,36,10,Pl,13903,Good,
0_Mesic,1,11,Fd,8492,Poor,
0_Mesic,2,11,Fd,8492,Fair,
0_Mesic,3,11,Fd,8492,Good,
0_Mesic,4,11,Fd,8492,Good,
0_Mesic,5,11,Fd,8492,Good,
0_Mesic,6,11,Fd,8492,Dead,
0_Mesic,7,11,Fd,8492,Dead,
0_Mesic,8,11,Fd,8492,Poor,
0_Mesic,9,11,Fd,8492,Fair,
0_Mesic,10,11,Fd,8492,Fair,
0_Mesic,11,11,Fd,8492,Fair,
0_Mesic,12,11,Fd,8492,Poor,
0_Mesic,13,11,Fd,8492,Good,
0_Mesic,14,11,Fd,8492,Poor,
0_Mesic,15,11,Fd,8492,Good,
0_Mesic,16,11,Fd,8492,Fair,
0_Mesic,17,11,Fd,8492,Fair,
0_Mesic,18,11,Fd,8492,Poor,
0_Mesic,19,11,Fd,8492,Poor,
0_Mesic,20,11,Fd,8492,Dead,
0_Mesic,21,11,Fd,8492,Good,
0_Mesic,22,11,Fd,8492,Good,
0_Mesic,23,11,Fd,8492,Fair,
0_Mesic,24,11,Fd,8492,Good,
0_Mesic,25,11,Fd,8492,Fair,
0_Mesic,26,11,Fd,8492,Fair,
0_Mesic,27,11,Fd,8492,Dead,
0_Mesic,28,11,Fd,8492,Fair,
0_Mesic,29,11,Fd,8492,Poor,
0_Mesic,30,11,Fd,8492,Poor,
0_Mesic,31,11,Fd,8492,Fair,
0_Mesic,32,11,Fd,8492,Fair,
0_Mesic,33,11,Fd,8492,Good,
0_Mesic,34,11,Fd,8492,Fair,
0_Mesic,35,11,Fd,8492,Good,
0_Mesic,36,11,Fd,8492,Poor,
0_Mesic,1,12,Cw,48519,Fair,
0_Mesic,2,12,Cw,48519,Good,
0_Mesic,3,12,Cw,48519,Good,
0_Mesic,4,12,Cw,48519,Good,
0_Mesic,5,12,Cw,48519,Fair,
0_Mesic,6,12,Cw,48519,Fair,
0_Mesic,7,12,Cw,48519,Fair,
0_Mesic,8,12,Cw,48519,Fair,
0_Mesic,9,12,Cw,48519,Fair,
0_Mesic,10,12,Cw,48519,Fair,
0_Mesic,11,12,Cw,48519,Good,
0_Mesic,12,12,Cw,48519,Good,
0_Mesic,13,12,Cw,48519,Fair,
0_Mesic,14,12,Cw,48519,Poor,
0_Mesic,15,12,Cw,48519,Poor,
0_Mesic,16,12,Cw,48519,Poor,
0_Mesic,17,12,Cw,48519,Poor,
0_Mesic,18,12,Cw,48519,Fair,
0_Mesic,19,12,Cw,48519,Poor,
0_Mesic,20,12,Cw,48519,Poor,
0_Mesic,21,12,Cw,48519,Poor,
0_Mesic,22,12,Cw,48519,Fair,
0_Mesic,23,12,Cw,48519,Fair,
0_Mesic,24,12,Cw,48519,Fair,
0_Mesic,25,12,Cw,48519,Fair,
0_Mesic,26,12,Cw,48519,Good,
0_Mesic,27,12,Cw,48519,Poor,
0_Mesic,28,12,Cw,48519,Fair,
0_Mesic,29,12,Cw,48519,Fair,
0_Mesic,30,12,Cw,48519,Fair,
0_Mesic,31,12,Cw,48519,Good,
0_Mesic,32,12,Cw,48519,Fair,
0_Mesic,33,12,Cw,48519,Fair,
0_Mesic,34,12,Cw,48519,Fair,
0_Mesic,35,12,Cw,48519,Fair,
0_Mesic,36,12,Cw,48519,Fair,
0_Mesic,1,13,Sx,39619,Good,
0_Mesic,2,13,Sx,39619,Good,
0_Mesic,3,13,Sx,39619,Good,
0_Mesic,4,13,Sx,39619,Fair,
0_Mesic,5,13,Sx,39619,Fair,
0_Mesic,6,13,Sx,39619,Good,
0_Mesic,7,13,Sx,39619,Good,
0_Mesic,8,13,Sx,39619,Fair,
0_Mesic,9,13,Sx,39619,Good,
0_Mesic,10,13,Sx,39619,Fair,
0_Mesic,11,13,Sx,39619,Good,
0_Mesic,12,13,Sx,39619,Good,
0_Mesic,13,13,Sx,39619,Good,
0_Mesic,14,13,Sx,39619,Good,
0_Mesic,15,13,Sx,39619,Good,
0_Mesic,16,13,Sx,39619,Fair,
0_Mesic,17,13,Sx,39619,Good,
0_Mesic,18,13,Sx,39619,Fair,
0_Mesic,19,13,Sx,39619,Good,
0_Mesic,20,13,Sx,39619,Fair,
0_Mesic,21,13,Sx,39619,Fair,
0_Mesic,22,13,Sx,39619,Good,
0_Mesic,23,13,Sx,39619,Poor,
0_Mesic,24,13,Sx,39619,Fair,
0_Mesic,25,13,Sx,39619,Good,
0_Mesic,26,13,Sx,39619,Good,
0_Mesic,27,13,Sx,39619,Good,
0_Mesic,28,13,Sx,39619,Poor,
0_Mesic,29,13,Sx,39619,Fair,
0_Mesic,30,13,Sx,39619,Fair,
0_Mesic,31,13,Sx,39619,Good,
0_Mesic,32,13,Sx,39619,Fair,
0_Mesic,33,13,Sx,39619,Fair,
0_Mesic,34,13,Sx,39619,Poor,
0_Mesic,35,13,Sx,39619,Fair,
0_Mesic,36,13,Sx,39619,Good,
0_Mesic,1,14,Sx,63594,Good,
0_Mesic,2,14,Sx,63594,Poor,
0_Mesic,3,14,Sx,63594,Poor,
0_Mesic,4,14,Sx,63594,Good,
0_Mesic,5,14,Sx,63594,Dead,
0_Mesic,6,14,Sx,63594,Good,
0_Mesic,7,14,Sx,63594,Good,
0_Mesic,8,14,Sx,63594,Dead,
0_Mesic,9,14,Sx,63594,Fair,
0_Mesic,10,14,Sx,63594,Poor,
0_Mesic,11,14,Sx,63594,Good,
0_Mesic,12,14,Sx,63594,Good,
0_Mesic,13,14,Sx,63594,Poor,
0_Mesic,14,14,Sx,63594,Good,
0_Mesic,15,14,Sx,63594,Dead,
0_Mesic,16,14,Sx,63594,Good,
0_Mesic,17,14,Sx,63594,Good,
0_Mesic,18,14,Sx,63594,Good,
0_Mesic,19,14,Sx,63594,Fair,
0_Mesic,20,14,Sx,63594,Poor,
0_Mesic,21,14,Sx,63594,Poor,
0_Mesic,22,14,Sx,63594,Poor,
0_Mesic,23,14,Sx,63594,Poor,
0_Mesic,24,14,Sx,63594,Good,
0_Mesic,25,14,Sx,63594,Dead,
0_Mesic,26,14,Sx,63594,Dead,
0_Mesic,27,14,Sx,63594,Good,
0_Mesic,28,14,Sx,63594,Poor,
0_Mesic,29,14,Sx,63594,Good,
0_Mesic,30,14,Sx,63594,Good,
0_Mesic,31,14,Sx,63594,Dead,
0_Mesic,32,14,Sx,63594,Good,
0_Mesic,33,14,Sx,63594,Poor,
0_Mesic,34,14,Sx,63594,Dead,
0_Mesic,35,14,Sx,63594,Good,
0_Mesic,36,14,Sx,63594,Dead,
0_Mesic,1,15,Cw,53977,Fair,plot 15
0_Mesic,2,15,Cw,53977,Dead,
0_Mesic,3,15,Cw,53977,Fair,
0_Mesic,4,15,Cw,53977,Poor,
0_Mesic,5,15,Cw,53977,Fair,
0_Mesic,6,15,Cw,53977,Fair,
0_Mesic,7,15,Cw,53977,Poor,
0_Mesic,8,15,Cw,53977,Fair,
0_Mesic,9,15,Cw,53977,Good,
0_Mesic,10,15,Cw,53977,Good,
0_Mesic,11,15,Cw,53977,Moribund,
0_Mesic,12,15,Cw,53977,Fair,
0_Mesic,13,15,Cw,53977,Dead,
0_Mesic,14,15,Cw,53977,Fair,
0_Mesic,15,15,Cw,53977,Fair,
0_Mesic,16,15,Cw,53977,Fair,
0_Mesic,17,15,Cw,53977,Fair,
0_Mesic,18,15,Cw,53977,Fair,
0_Mesic,19,15,Cw,53977,Poor,
0_Mesic,20,15,Cw,53977,Fair,
0_Mesic,21,15,Cw,53977,Fair,
0_Mesic,22,15,Cw,53977,Fair,
0_Mesic,23,15,Cw,53977,Fair,
0_Mesic,24,15,Cw,53977,Good,
0_Mesic,25,15,Cw,53977,Good,
0_Mesic,26,15,Cw,53977,Fair,
0_Mesic,27,15,Cw,53977,Fair,
0_Mesic,28,15,Cw,53977,Good,
0_Mesic,29,15,Cw,53977,Good,
0_Mesic,30,15,Cw,53977,Good,
0_Mesic,31,15,Cw,53977,Poor,
0_Mesic,32,15,Cw,53977,Poor,
0_Mesic,33,15,Cw,53977,Fair,
0_Mesic,34,15,Cw,53977,Poor,
0_Mesic,35,15,Cw,53977,Fair,
0_Mesic,36,15,Cw,53977,Good,
