FID,Tree,Plot,Species,Seedlot,Condition ,Comment
9_Demo,25,7,Lw,39282,Good,
9_Demo,26,7,Lw,39282,Fair,
9_Demo,27,7,Lw,39282,Fair,
9_Demo,28,7,Lw,39282,Dead,unknown
9_Demo,29,7,Lw,39282,Fair,
9_Demo,30,7,Lw,39282,Good,30
9_Demo,31,7,Lw,39282,Good,
9_Demo,32,7,Lw,39282,Good,
9_Demo,33,7,Lw,39282,Good,
9_Demo,34,7,Lw,39282,Dead,unknown
9_Demo,35,7,Lw,39282,Good,
9_Demo,36,7,Lw,39282,Good,36
9_Demo,1,8,Lw,35192,Good,
9_Demo,2,8,Lw,35192,Good,
9_Demo,3,8,Lw,35192,Dead,
9_Demo,4,8,Lw,35192,Dead,
9_Demo,5,8,Lw,35192,Good,
9_Demo,6,8,Lw,35192,Good,6
9_Demo,7,8,Lw,35192,Dead,
9_Demo,8,8,Lw,35192,Good,
9_Demo,9,8,Lw,35192,Good,
9_Demo,10,8,Lw,35192,Missing,slash
9_Demo,11,8,Lw,35192,Good,
9_Demo,12,8,Lw,35192,Good,12
9_Demo,13,8,Lw,35192,Fair,
9_Demo,14,8,Lw,35192,Good,
9_Demo,15,8,Lw,35192,Good,
9_Demo,16,8,Lw,35192,Good,
9_Demo,17,8,Lw,35192,Good,
9_Demo,18,8,Lw,35192,Good,18
9_Demo,19,8,Lw,35192,Fair,
9_Demo,20,8,Lw,35192,Good,
9_Demo,21,8,Lw,35192,Fair,
9_Demo,22,8,Lw,35192,Fair,
9_Demo,23,8,Lw,35192,Good,
9_Demo,24,8,Lw,35192,Good,24
9_Demo,25,8,Lw,35192,Fair,
9_Demo,26,8,Lw,35192,Good,
9_Demo,27,8,Lw,35192,Good,
9_Demo,28,8,Lw,35192,Fair,
9_Demo,29,8,Lw,35192,Fair,frost
9_Demo,30,8,Lw,35192,Fair,30
9_Demo,31,8,Lw,35192,Good,
9_Demo,32,8,Lw,35192,Good,
9_Demo,33,8,Lw,35192,Poor,
9_Demo,34,8,Lw,35192,Fair,
9_Demo,35,8,Lw,35192,Fair,
9_Demo,36,8,Lw,35192,Good,36
9_Demo,1,9,Lw,63578,Good,
9_Demo,2,9,Lw,63578,Good,
9_Demo,3,9,Lw,63578,Good,
9_Demo,4,9,Lw,63578,Fair,
9_Demo,5,9,Lw,63578,Good,
9_Demo,6,9,Lw,63578,Fair,6
9_Demo,7,9,Lw,63578,Fair,
9_Demo,8,9,Lw,63578,Good,
9_Demo,9,9,Lw,63578,Fair,
9_Demo,10,9,Lw,63578,Good,
9_Demo,11,9,Lw,63578,Good,
9_Demo,12,9,Lw,63578,Good,12
9_Demo,13,9,Lw,63578,Good,
9_Demo,14,9,Lw,63578,Good,
9_Demo,15,9,Lw,63578,Good,
9_Demo,16,9,Lw,63578,Fair,
9_Demo,17,9,Lw,63578,Fair,
9_Demo,18,9,Lw,63578,Good,18
9_Demo,19,9,Lw,63578,Good,
9_Demo,20,9,Lw,63578,Fair,
9_Demo,21,9,Lw,63578,Good,
9_Demo,22,9,Lw,63578,Fair,
9_Demo,23,9,Lw,63578,Good,
9_Demo,24,9,Lw,63578,Fair,24
